Date,AAPL,ADBE,AMZN,ASML,BKNG,CMCSA,COST,CRM,DIS,GOOGL,HD,KO,LOW,MCD,MDLZ,MSFT,NFLX,NKE,NTES,NVDA,ORCL,PEP,PG,PM,SBUX,T,TM,TMUS,TSM,UL,VZ,WMT
2009-02-03,599309200,7938700,293892000,3263400,1610500,41022000,5326400,18879200,27402700,261997740,17471100,17950000,10205600,8104300,8647000,86865100,17175200,11098400,2771500,39694800,31190700,5319100,14898500,11844600,27165200,41609480,860500,1750000,24875760,851500,18076340,22551800
2009-02-04,808421600,9637000,274526000,2835400,1510300,61011200,20971900,9054800,48826100,272423304,18486300,18307000,11131800,9266600,26372300,75618000,14547400,15054800,1928500,77923200,26574100,6898600,14760300,20294800,28352800,47171737,1212800,1756950,32597175,1648100,18991480,26506100
2009-02-05,749246400,11326400,203392000,3450100,1782100,71813800,9886100,10538000,34993800,290285424,24668100,22119800,19068700,11066500,14236300,75195200,14248500,14454000,2524000,91919200,35402800,9224600,17727500,14638200,36153800,39370861,1460400,1207850,27358914,2041900,22565783,33293100
2009-02-06,687209600,9851900,240898000,2940900,1689900,51664600,8261300,29706400,20471300,281242476,31085500,18722400,34763400,10788700,11156800,86746000,21145600,13866800,4215500,115788000,29569000,6908800,15338000,12779500,24788200,40836264,1535800,1265750,41974227,2240000,18549956,28297100
2009-02-09,715010800,7246500,188752000,3459200,1253700,45446600,5332500,9272400,15404300,198892908,16315200,19688400,12039300,12359600,8687400,52196400,10991400,11381200,4632500,71612800,23314600,9006100,13422200,8706900,20123600,29465752,954000,1654350,22059649,1843900,15534994,16277300
2009-02-10,849060800,10924500,214012000,3695200,1188700,61985200,6590400,21502000,22253200,283863852,21897800,45488000,17339400,13322500,13997600,83953200,16384200,18016400,2643500,112966400,44734500,10779800,22520700,12692000,36386200,50484385,876000,1424700,21824077,1604300,21573022,25607600
2009-02-11,674973600,7637800,166946000,2415300,829600,32913800,4778800,13372000,19154300,209054736,17896200,21237400,16091800,9579700,10631600,58599000,13302100,23980000,5547000,198340000,28637900,5917500,16404400,10399900,22786000,34614656,915000,1584900,20736366,1042000,13400840,17759300
2009-02-12,817188400,12831000,161910000,2540600,1207000,48229000,6573000,9430000,20367000,221789988,23454000,61226200,17330100,12798000,18134100,75323200,20511400,14872800,4034000,102402000,42572500,10423700,18019300,11930000,23925600,53648877,1567000,904250,22272106,1466500,18384158,22392700
2009-02-13,608977600,8147400,82618000,3110500,1120600,37916000,4873100,11282400,11804200,165702132,18598200,22736400,15112700,6976700,10227800,47416000,20008800,12082400,2281500,76430400,27489800,11981300,11644800,11326400,17711200,31137302,1514100,1108000,11413081,690000,14983863,25666900
2009-02-17,678238400,9782700,142522000,3189400,2359200,60552400,6194100,10872000,21996100,226988784,35715200,26421200,21876700,9744100,13847400,75853300,15198400,22278000,3862500,77957600,41029500,12454400,20833900,12750800,32730800,50460288,1020200,1371050,20418585,1759700,20988838,38919100
